Season,Date,HomeTeam,AwayTeam,FTR,odds_source,market_mode,match,actual,model_pick,market_pick,model_confidence,market_confidence,model_market_disagree,model_home_prob,market_home_prob,model_vs_market_home_edge,model_draw_prob,market_draw_prob,model_vs_market_draw_edge,model_away_prob,market_away_prob,model_vs_market_away_edge,max_abs_edge,model_correct,market_correct,model_log_loss,market_log_loss,log_loss_difference_model_minus_market,edge_correct
2425,2024-08-24,Aston Villa,Arsenal,A,average closing odds,benchmark,Aston Villa vs Arsenal,away_win,away_win,away_win,0.5663132,0.5536404582047735,False,0.16793674,0.2067241195871901,-0.0387873772814345,0.26575002,0.23963542220803632,0.026114598534380057,0.5663132,0.5536404582047735,0.012672748944732137,0.0387873772814345,True,True,0.568608,0.5912397953317446,-0.02263180935838649,True
2425,2024-11-30,Wolves,Bournemouth,A,average closing odds,benchmark,Wolves vs Bournemouth,away_win,home_win,away_win,0.38672936,0.3673994834989236,True,0.38672936,0.35519802463733574,0.03153133498943428,0.23867743,0.2774024918637406,-0.03872506469107978,0.37459323,0.3673994834989236,0.007193744602806751,0.03872506469107978,False,True,0.9819146,1.001305512029744,-0.0193909321614274,False
2324,2024-05-03,Luton,Everton,D,average closing odds,benchmark,Luton vs Everton,draw,away_win,away_win,0.40379614,0.38753835808089787,False,0.308515,0.3469657501951721,-0.03845073793092041,0.28768888,0.26549589172393,0.022192989434898724,0.40379614,0.38753835808089787,0.016257778298344072,0.03845073793092041,False,False,1.2458756,1.3261559121527067,-0.0802803151525846,False
2324,2024-05-04,Arsenal,Bournemouth,H,average closing odds,benchmark,Arsenal vs Bournemouth,home_win,home_win,home_win,0.81228125,0.7864649271408828,False,0.81228125,0.7864649271408828,0.02581632381279153,0.09655812,0.13475943976290408,-0.03820132338650409,0.09116068,0.07877563309621322,0.012385044277196056,0.03820132338650409,True,True,0.20790863,0.24020715106886853,-0.03229852069777478,True
2425,2024-10-20,Liverpool,Chelsea,H,average closing odds,benchmark,Liverpool vs Chelsea,home_win,home_win,home_win,0.54005355,0.5760461429637852,False,0.54005355,0.5760461429637852,-0.03599259653510478,0.25430033,0.21617911432573508,0.03812121178319741,0.20564616,0.20777474271047972,-0.0021285854457702424,0.03812121178319741,True,True,0.61608696,0.5515675121826983,0.0645194476561689,False
2324,2024-04-14,Arsenal,Aston Villa,A,average closing odds,benchmark,Arsenal vs Aston Villa,away_win,home_win,home_win,0.7820822,0.7617901086009865,False,0.7820822,0.7617901086009865,0.0202920914493675,0.1115849,0.14953221606232658,-0.0379473142526342,0.10633292,0.0886776753366868,0.017655245155008603,0.0379473142526342,False,False,2.2411804,2.422747108642948,-0.18156668872107318,False
2425,2024-12-07,Man United,Nott'm Forest,A,average closing odds,benchmark,Man United vs Nott'm Forest,away_win,home_win,home_win,0.60592014,0.5689771398827556,False,0.60592014,0.5689771398827556,0.03694299609212848,0.24195841,0.2432268689575138,-0.001268459409708017,0.1521215,0.18779599115973072,-0.03567449197893696,0.03694299609212848,False,False,1.8830757,1.672399058763123,0.21067665534820512,False
2425,2024-08-17,West Ham,Aston Villa,A,average closing odds,benchmark,West Ham vs Aston Villa,away_win,home_win,home_win,0.36025327,0.38812414283537355,False,0.36025327,0.38812414283537355,-0.027870868394608173,0.3090928,0.2731243968100777,0.03596839307830424,0.3306539,0.3387514603545487,-0.008097554486018399,0.03596839307830424,False,False,1.106683,1.082488595787781,0.024194420035583253,False
2425,2024-10-06,Chelsea,Nott'm Forest,D,average closing odds,benchmark,Chelsea vs Nott'm Forest,draw,home_win,home_win,0.66327024,0.6399262737525783,False,0.66327024,0.6399262737525783,0.02334396130906724,0.22079533,0.20867161100627557,0.012123722379191959,0.1159344,0.15140211524114627,-0.0354677134905817,0.0354677134905817,False,False,1.5105191,1.5669935019126149,-0.056474354993364395,False
2324,2024-04-21,Fulham,Liverpool,A,average closing odds,benchmark,Fulham vs Liverpool,away_win,away_win,away_win,0.5602193,0.5721376121838455,False,0.24440488,0.20940984498232257,0.034995037210289126,0.19537587,0.21845254283383192,-0.023076668195274486,0.5602193,0.5721376121838455,-0.011918324311531059,0.034995037210289126,True,True,0.579427,0.5583757357962563,0.02105126806421731,False
2425,2025-05-10,Ipswich,Brentford,A,average closing odds,benchmark,Ipswich vs Brentford,away_win,away_win,away_win,0.5915781,0.6260795575409488,False,0.1853917,0.16924058710912573,0.016151107198201536,0.22303021,0.20467985534992558,0.01835035419139522,0.5915781,0.6260795575409488,-0.03450143158727448,0.03450143158727448,True,True,0.52496153,0.4682778272335658,0.05668370392869615,False
2425,2025-04-06,Tottenham,Southampton,H,average closing odds,benchmark,Tottenham vs Southampton,home_win,home_win,home_win,0.6640448,0.698509299436301,False,0.6640448,0.698509299436301,-0.034464502015799314,0.20603883,0.17688682813821302,0.029152004526276726,0.12991641,0.12460387242548598,0.005312542193006142,0.034464502015799314,True,True,0.40940568,0.3588067869359468,0.050598891574719085,False
2425,2025-05-16,Chelsea,Man United,H,average closing odds,benchmark,Chelsea vs Man United,home_win,home_win,home_win,0.63159305,0.6119486071834154,False,0.63159305,0.6119486071834154,0.01964444138912491,0.17867455,0.2120881486264817,-0.03341359976211708,0.18973243,0.17596324419010295,0.013769188175314528,0.03341359976211708,True,True,0.45951,0.49110697518642243,-0.03159697662647065,True
2425,2024-11-10,Tottenham,Ipswich,A,average closing odds,benchmark,Tottenham vs Ipswich,away_win,home_win,home_win,0.7841714,0.7664830261420021,False,0.7841714,0.7664830261420021,0.017688376312374077,0.10988442,0.14278744898323437,-0.03290303043608089,0.105944194,0.0907295248747635,0.015214669024867997,0.03290303043608089,False,False,2.2448428,2.3998724525081996,-0.15502968479274548,False
2425,2024-08-24,Tottenham,Everton,H,average closing odds,benchmark,Tottenham vs Everton,home_win,home_win,home_win,0.6803602,0.7005877819570494,False,0.6803602,0.7005877819570494,-0.020227583936114346,0.16648227,0.17807147704659698,-0.011589207282650449,0.15315756,0.12134074099635367,0.03181682102108713,0.03181682102108713,True,True,0.3851329,0.3558356077698347,0.029297301051271263,False
2324,2024-04-15,Chelsea,Everton,H,average closing odds,benchmark,Chelsea vs Everton,home_win,home_win,home_win,0.56597066,0.5701852962797104,False,0.56597066,0.5701852962797104,-0.004214637023728929,0.20734306,0.2327567996890605,-0.025413742891079227,0.22668627,0.19705790403122914,0.029628365013646962,0.029628365013646962,True,True,0.56921303,0.5617938897885092,0.007419142933963951,False
2324,2024-05-11,West Ham,Luton,H,average closing odds,benchmark,West Ham vs Luton,home_win,home_win,home_win,0.49695376,0.5169569202566452,False,0.49695376,0.5169569202566452,-0.020003164639503468,0.2177787,0.22731439046746102,-0.009535692857559591,0.28526753,0.25572868927589365,0.029538842595902004,0.029538842595902004,True,True,0.6992583,0.659795734335012,0.03946259314911882,False
2425,2024-11-02,Liverpool,Brighton,H,average closing odds,benchmark,Liverpool vs Brighton,home_win,home_win,home_win,0.70259005,0.6983232929542149,False,0.70259005,0.6983232929542149,0.0042667553589259555,0.14390525,0.17301367042671748,-0.029108418208471015,0.15350474,0.1286630366190676,0.02484170755302864,0.029108418208471015,True,True,0.35298172,0.3590731130285636,-0.006091396634139157,True
2425,2024-11-09,West Ham,Everton,D,average closing odds,benchmark,West Ham vs Everton,draw,home_win,home_win,0.45794928,0.4450738477964292,False,0.45794928,0.4450738477964292,0.012875432942401344,0.25038052,0.27946497419775795,-0.02908445814551186,0.2916702,0.27546117800581293,0.016209025203110405,0.02908445814551186,False,False,1.3847735,1.27487831016899,0.10989518264412035,False
2425,2025-02-14,Brighton,Chelsea,H,average closing odds,benchmark,Brighton vs Chelsea,home_win,away_win,away_win,0.3805313,0.4081183732807636,False,0.32755935,0.32872333137972765,-0.0011639794586461027,0.29190937,0.26315829533950874,0.028751071506575854,0.3805313,0.4081183732807636,-0.027587062245607363,0.028751071506575854,False,False,1.116086,1.1125388200590667,0.0035471861054841014,False
2425,2024-10-19,Newcastle,Brighton,A,average closing odds,benchmark,Newcastle vs Brighton,away_win,home_win,home_win,0.5489739,0.5555226672665491,False,0.5489739,0.5555226672665491,-0.006548749305428481,0.21349603,0.23555250352233573,-0.022056474145352084,0.23753007,0.20892482921111521,0.02860523835194173,0.02860523835194173,False,False,1.437461,1.5657807605600176,-0.1283197419977007,False
2425,2025-04-06,Brentford,Chelsea,D,average closing odds,benchmark,Brentford vs Chelsea,draw,away_win,away_win,0.4256355,0.39856833256715046,False,0.306642,0.3323701320023642,-0.02572813609553437,0.26772258,0.26906153543048533,-0.0013389585738721732,0.4256355,0.39856833256715046,0.02706715427405132,0.02706715427405132,False,False,1.317804,1.3128151692938614,0.004988809626121471,False
2425,2024-08-17,Arsenal,Wolves,H,average closing odds,benchmark,Arsenal vs Wolves,home_win,home_win,home_win,0.8211071,0.8354836586160814,False,0.8211071,0.8354836586160814,-0.014376569096580694,0.09974458,0.1114624370543496,-0.011717856368257229,0.07914834,0.05305390432956894,0.026094432915418547,0.026094432915418547,True,True,0.19710174,0.17974448994576664,0.017357252083423425,False
2425,2025-04-20,Fulham,Chelsea,A,average closing odds,benchmark,Fulham vs Chelsea,away_win,away_win,away_win,0.42093256,0.41780808862491847,False,0.3349782,0.3130158318688314,0.021962361175831058,0.24408928,0.26917607950625,-0.025086803907723998,0.42093256,0.41780808862491847,0.003124472534215439,0.025086803907723998,True,True,0.86528265,0.8727330700065806,-0.007450415244312558,True
2425,2024-09-14,Brighton,Ipswich,D,average closing odds,benchmark,Brighton vs Ipswich,draw,home_win,home_win,0.6234485,0.6479669123278812,False,0.6234485,0.6479669123278812,-0.02451842123138459,0.22760616,0.20404064473303493,0.023565517695820964,0.1489453,0.14799244293908398,0.0009528588320799614,0.02451842123138459,False,False,1.4801385,1.5894360660959257,-0.10929752582798136,False
2425,2025-05-16,Aston Villa,Tottenham,H,average closing odds,benchmark,Aston Villa vs Tottenham,home_win,home_win,home_win,0.73744476,0.7618481022869358,False,0.73744476,0.7618481022869358,-0.024403343871713612,0.15357004,0.14413342475698787,0.009436616303459822,0.10898521,0.09401847295607631,0.014966735018834429,0.024403343871713612,True,True,0.3045641,0.2720080839973079,0.03255600458568464,False
2425,2024-10-05,Leicester,Bournemouth,H,average closing odds,benchmark,Leicester vs Bournemouth,home_win,away_win,away_win,0.4668072,0.4714499975121372,False,0.25575918,0.27478799854993136,-0.019028818957798788,0.27743363,0.25376200393793136,0.02367162986638993,0.4668072,0.4714499975121372,-0.004642810908591033,0.02367162986638993,False,False,1.363519,1.2917553929867387,0.07176356033662556,False
2425,2024-09-28,Everton,Crystal Palace,H,average closing odds,benchmark,Everton vs Crystal Palace,home_win,away_win,away_win,0.35725132,0.36270657689497904,False,0.33195314,0.34951724682607066,-0.01756410871304881,0.31079558,0.2877761762789504,0.023019399101374904,0.35725132,0.36270657689497904,-0.005455260586003818,0.023019399101374904,False,False,1.1027615,1.051202371383969,0.051559135650332655,False
2324,2024-04-28,Tottenham,Arsenal,A,average closing odds,benchmark,Tottenham vs Arsenal,away_win,away_win,away_win,0.5700106,0.5522020492539996,False,0.2215606,0.21738270717238903,0.0041778902473497415,0.20842879,0.2304152435736114,-0.02198645836872401,0.5700106,0.5522020492539996,0.01780855322021302,0.02198645836872401,True,True,0.5621003,0.5938412684208944,-0.03174097716875812,True
2425,2024-08-31,Everton,Bournemouth,A,average closing odds,benchmark,Everton vs Bournemouth,away_win,away_win,away_win,0.3968367,0.39599353195053566,False,0.3459651,0.3250892846756087,0.020875802738179128,0.2571982,0.2789171833738556,-0.021718968842910802,0.3968367,0.39599353195053566,0.0008431661047316741,0.021718968842910802,True,True,0.9242304,0.9263574013192921,-0.002127004571703006,True
2324,2024-04-06,Aston Villa,Brentford,D,average closing odds,benchmark,Aston Villa vs Brentford,draw,home_win,home_win,0.6035023,0.5845120226308345,False,0.6035023,0.5845120226308345,0.018990250928735852,0.21525854,0.23072842998585574,-0.0154698912628638,0.1812392,0.18475954738330974,-0.0035203447647108033,0.018990250928735852,False,False,1.5359155,1.466513887819615,0.06940160614553403,False
2425,2025-05-25,Ipswich,West Ham,A,average closing odds,benchmark,Ipswich vs West Ham,away_win,away_win,away_win,0.42788044,0.43250080943309555,False,0.31843734,0.30004743654421007,0.018389901331156144,0.25368226,0.2674517540226942,-0.01376949827776014,0.42788044,0.43250080943309555,-0.004620373251073451,0.018389901331156144,True,True,0.84891146,0.8381710810903461,0.010740383123978847,False
2425,2025-01-15,Arsenal,Tottenham,H,average closing odds,benchmark,Arsenal vs Tottenham,home_win,home_win,home_win,0.6819544,0.693159950412623,False,0.6819544,0.693159950412623,-0.01120556656252536,0.17417675,0.18014326394904326,-0.005966511381751999,0.1438689,0.12669678563833373,0.017172107746599746,0.017172107746599746,True,True,0.3827925,0.3664944977482348,0.016298004893443074,False
2425,2024-09-14,Liverpool,Nott'm Forest,A,average closing odds,benchmark,Liverpool vs Nott'm Forest,away_win,home_win,home_win,0.7949586,0.7783265870188022,False,0.7949586,0.7783265870188022,0.016632004442379444,0.1249251,0.14182840030120394,-0.01690330098794482,0.08011631,0.07984501267999389,0.0002712965455653471,0.01690330098794482,False,False,2.5242758,2.527667864881706,-0.003392085157584823,False
2324,2024-04-14,Liverpool,Crystal Palace,A,average closing odds,benchmark,Liverpool vs Crystal Palace,away_win,home_win,home_win,0.78919125,0.8056061803461124,False,0.78919125,0.8056061803461124,-0.016414934313397578,0.13777897,0.12338112671967487,0.014397840899267392,0.07302977,0.07101269293421286,0.0020170785129688396,0.016414934313397578,False,False,2.616888,2.644896644197631,-0.028008597932982493,False
2425,2025-04-05,West Ham,Bournemouth,D,average closing odds,benchmark,West Ham vs Bournemouth,draw,away_win,away_win,0.38750628,0.4031272772377009,False,0.33224812,0.32196071135091553,0.01028741014909973,0.2802456,0.27491201141138344,0.005333590719506454,0.38750628,0.4031272772377009,-0.015621000868606072,0.015621000868606072,False,False,1.2720889,1.2913041910172691,-0.01921530570995711,False
2425,2024-09-21,Liverpool,Bournemouth,H,average closing odds,benchmark,Liverpool vs Bournemouth,home_win,home_win,home_win,0.7770886,0.7636811659133735,False,0.7770886,0.7636811659133735,0.013407416602343014,0.13696636,0.1436176520971419,-0.006651289501583724,0.08594508,0.09270118198948464,-0.006756104749017569,0.013407416602343014,True,True,0.25220093,0.26960489902163376,-0.017403967710980073,True
2425,2025-02-22,Aston Villa,Chelsea,H,average closing odds,benchmark,Aston Villa vs Chelsea,home_win,away_win,home_win,0.37483558,0.36618113919541534,True,0.35926408,0.36618113919541534,-0.006917063439342341,0.2659004,0.27178316846798534,-0.005882765206800644,0.37483558,0.3620356923365993,0.012799888250787761,0.012799888250787761,False,True,1.0236976,1.0046271521767507,0.019070462493049112,False
2425,2025-02-01,Everton,Leicester,H,average closing odds,benchmark,Everton vs Leicester,home_win,home_win,home_win,0.48681533,0.4920204195851636,False,0.48681533,0.4920204195851636,-0.0052050862187695834,0.2791001,0.2863999457286773,-0.0072998554634032264,0.23408453,0.2215796346861591,0.012504896978689228,0.012504896978689228,True,True,0.71987045,0.7092350601291866,0.010635387983301214,False
2324,2024-04-24,Crystal Palace,Newcastle,H,average closing odds,benchmark,Crystal Palace vs Newcastle,home_win,away_win,away_win,0.4123644,0.42469240560033944,False,0.314367,0.31162494696648285,0.0027420493218167086,0.27326864,0.26368264743317776,0.009585992608173555,0.4123644,0.42469240560033944,-0.012328012127667931,0.012328012127667931,False,False,1.1571943,1.165954907322199,-0.008760650539667347,False
2425,2024-12-15,Southampton,Tottenham,A,average closing odds,benchmark,Southampton vs Tottenham,away_win,away_win,away_win,0.5438706,0.5419536901255715,False,0.2490929,0.24101960591011595,0.008073300803369765,0.20703648,0.21702670396431256,-0.009990223656733521,0.5438706,0.5419536901255715,0.00191693775452495,0.009990223656733521,True,True,0.6090439,0.6125747237656617,-0.0035308275673889833,True
2425,2025-04-02,Southampton,Crystal Palace,D,average closing odds,benchmark,Southampton vs Crystal Palace,draw,away_win,away_win,0.594752,0.5945424961913546,False,0.1769389,0.1685234892373382,0.008415417074650627,0.22830915,0.23693401457130717,-0.00862486006080912,0.594752,0.5945424961913546,0.00020951749196451708,0.00862486006080912,False,False,1.4770546,1.4399735961432685,0.03708099980399715,False
2324,2024-05-19,Chelsea,Bournemouth,H,average closing odds,benchmark,Chelsea vs Bournemouth,home_win,home_win,home_win,0.6835185,0.6871497140229357,False,0.6835185,0.6871497140229357,-0.003631185084642219,0.17674498,0.17302330928635073,0.0037216733138613622,0.13973646,0.13982697669071367,-9.051803154161431e-05,0.0037216733138613622,True,True,0.3805015,0.3752030861598745,0.005298422552894033,False
2425,2025-01-05,Fulham,Ipswich,D,average closing odds,benchmark,Fulham vs Ipswich,draw,home_win,home_win,0.6086239,0.6119440914866582,False,0.6086239,0.6119440914866582,-0.003320169615472879,0.23304303,0.2294790343074968,0.0035639955968687353,0.158333,0.158576874205845,-0.00024387068487941033,0.0035639955968687353,False,False,1.4565321,1.4719436074345182,-0.015411486729867363,False
2425,2024-12-14,Arsenal,Everton,D,average closing odds,benchmark,Arsenal vs Everton,draw,home_win,home_win,0.7791882,0.7756830342955792,False,0.7791882,0.7756830342955792,0.003505181436995297,0.14877439,0.1493098798409331,-0.0005354943886625996,0.07203743,0.0750070858634876,-0.002969657246010185,0.003505181436995297,False,False,1.9053243,1.901731402206241,0.003592937660397144,False
